SCHOOLYEAR_SP	DISTRICT	ASSIGNED_RA_SCHOOLCODE	ASSIGNED_RA_BLOCK	ASSIGNED_RA_TEMP_NCTETID	ASSIGNED_RA_ACTUAL_NCTETID	TEMP_NCTESID	ACTUAL_NCTESID	HP	CHANGE_T	TCH_RANDOM_DROP	CATEGORY	STU_RANDOM_DROP	MOVE_LEVEL	FINAL_RA_SAMPLE
2013	13	1320	1307	63	13105	206	132533	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	150	132514	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	1132	 	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	966	132683	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	673	 	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	151	132506	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	261	132603	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	252	132604	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	946	 	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	1546	132738	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	758	132607	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	219	132553	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	843	132648	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	649	132636	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	517	132586	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	1022	 	1	 	1	 	 	 	0
2013	13	1320	1307	63	13105	595	 	1	 	1	 	 	 	0
2013	12	1206	1203	64	12042	804	122245	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	1369	123496	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	1139	122364	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	1270	122833	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	987	123467	1	 	0	 	 	 	0
2013	12	1206	1203	64	12042	1083	123385	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	619	122892	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	1053	123336	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	969	123456	1	 	0	 	 	 	0
2013	12	1206	1203	64	12042	207	 	1	 	0	unknown	1	school	0
2013	12	1206	1203	64	12042	32	123318	1	 	0	 	 	 	0
2013	12	1206	1203	64	12042	267	122257	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	343	 	1	 	0	unknown	1	school	0
2013	12	1206	1203	64	12042	1035	122549	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	1085	122695	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	491	122171	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	837	122444	1	 	0	 	 	 	0
2013	12	1206	1203	64	12042	1566	122776	1	 	0	 	 	 	0
2013	12	1206	1203	64	12042	1414	122743	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	185	123340	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	915	122419	0	0	0	 	 	 	1
2013	12	1206	1203	64	12042	339	123485	1	 	0	 	 	 	0
2013	12	1206	1203	64	12042	865	123338	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	876	145694	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	1587	146128	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	338	146220	0	1	0	unknown	1	district	0
2013	14	1401	1401	65	14120	657	146071	0	1	0	academic	0	class	1
2013	14	1401	1401	65	14120	754	146282	0	1	0	administrative	0	class	1
2013	14	1401	1401	65	14120	293	146458	0	1	0	academic	0	class	1
2013	14	1401	1401	65	14120	546	145742	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	1063	146002	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	1040	146330	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	58	146496	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	980	146563	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	130	146271	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	1262	145834	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	476	145845	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	863	146567	0	1	0	academic	0	class	1
2013	14	1401	1401	65	14120	1510	146294	0	1	0	behavior	0	class	1
2013	14	1401	1401	65	14120	468	145696	0	1	0	administrative	0	class	1
2013	14	1401	1401	65	14120	1322	146803	0	1	0	unknown	1	school	0
2013	14	1401	1401	65	14120	189	146258	0	1	0	parent	0	class	1
2013	14	1401	1401	65	14120	137	146716	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	174	146619	0	0	0	 	 	 	1
2013	14	1401	1401	65	14120	53	146023	0	1	0	parent	0	class	1
2013	14	1401	1401	65	14120	1056	146701	0	1	0	unknown	0	class	1
2013	12	1206	1202	66	12025	202	123425	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1123	123335	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	584	123409	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	740	123383	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	724	123516	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1544	123518	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	423	123420	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	815	123407	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1347	123486	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1560	123400	1	 	0	 	 	 	0
2013	12	1206	1202	66	12025	588	123463	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1525	123408	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1569	123351	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1212	123488	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	61	123312	1	 	0	 	 	 	0
2013	12	1206	1202	66	12025	867	123381	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1334	123363	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	643	123508	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	59	123394	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	662	123519	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1340	123497	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1054	123390	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1227	123452	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	74	123391	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1559	123325	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	560	123317	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1297	123361	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	233	123517	0	0	0	 	 	 	1
2013	12	1206	1202	66	12025	1425	123349	0	0	0	 	 	 	1
2013	14	1413	1408	67	14121	1015	146192	0	0	0	 	 	 	1
2013	14	1413	1408	67	14121	565	146308	0	0	0	 	 	 	1
2013	14	1413	1408	67	14121	458	146617	0	0	0	 	 	 	1
2013	14	1413	1408	67	14121	1464	 	0	1	0	unknown	1	school	0
2013	14	1413	1408	67	14121	122	146665	0	0	0	 	 	 	1
2013	14	1413	1408	67	14121	479	146687	0	0	0	 	 	 	1
2013	14	1413	1408	67	14121	912	146668	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	829	146754	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	1551	146319	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	533	145992	1	 	0	 	 	 	0
2013	14	1402	1404	68	14078	1052	144487	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	383	146073	1	 	0	unknown	1	school	0
2013	14	1402	1404	68	14078	627	 	0	1	0	unknown	1	school	0
2013	14	1402	1404	68	14078	1596	143004	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	617	 	0	1	0	unknown	1	school	0
2013	14	1402	1404	68	14078	1538	145893	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	807	146014	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	795	 	0	1	0	unknown	1	district	0
2013	14	1402	1404	68	14078	640	146175	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	28	145805	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	1193	143121	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	240	145913	1	 	0	 	 	 	0
2013	14	1402	1404	68	14078	246	143162	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	1335	146626	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	1254	 	0	1	0	unknown	1	school	0
2013	14	1402	1404	68	14078	536	143522	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	1473	 	0	1	0	unknown	1	district	0
2013	14	1402	1404	68	14078	659	 	0	1	0	unknown	1	school	0
2013	14	1402	1404	68	14078	1391	146750	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	1527	 	0	1	0	unknown	1	school	0
2013	14	1402	1404	68	14078	24	 	0	1	0	administrative	0	class	1
2013	14	1402	1404	68	14078	306	145737	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	3	146671	0	0	0	 	 	 	1
2013	14	1402	1404	68	14078	382	145980	0	0	0	 	 	 	1
2013	14	1412	1406	69	14080	1470	146763	0	0	0	 	 	 	1
2013	14	1412	1406	69	14080	1316	145836	0	0	0	 	 	 	1
2013	14	1412	1406	69	14080	905	145699	0	0	0	 	 	 	1
2013	14	1412	1406	69	14080	704	146385	0	0	0	 	 	 	1
2013	14	1412	1406	69	14080	398	146011	0	0	0	 	 	 	1
2013	14	1413	1409	70	14122	1171	146678	0	0	0	 	 	 	1
2013	14	1413	1409	70	14122	1229	145672	0	0	0	 	 	 	1
2013	14	1413	1409	70	14122	183	146364	0	0	0	 	 	 	1
2013	14	1413	1409	70	14122	1151	146714	0	1	0	unknown	1	district	0
2013	14	1413	1409	70	14122	752	146441	0	0	0	 	 	 	1
2013	14	1413	1409	70	14122	1036	146455	0	0	0	 	 	 	1
2013	14	1413	1409	70	14122	140	145877	0	0	0	 	 	 	1
2013	11	1102	1102	71	11068	1432	 	0	 	1	 	 	 	0
2013	11	1102	1102	71	11068	337	 	1	 	1	 	 	 	0
2013	11	1102	1102	71	11068	1601	 	0	 	1	 	 	 	0
2013	11	1102	1102	71	11068	849	 	1	 	1	 	 	 	0
2013	11	1102	1102	71	11068	525	 	0	 	1	 	 	 	0
2013	11	1102	1102	71	11068	96	 	1	 	1	 	 	 	0
2013	11	1102	1102	71	11068	414	 	0	 	1	 	 	 	0
2013	11	1102	1102	71	11068	1357	 	1	 	1	 	 	 	0
2013	11	1102	1102	71	11068	1412	 	0	 	1	 	 	 	0
2013	11	1102	1102	71	11068	1155	 	0	 	1	 	 	 	0
2013	11	1102	1102	71	11068	1532	 	0	 	1	 	 	 	0
2013	11	1102	1102	71	11068	147	 	0	 	1	 	 	 	0
2013	11	1102	1102	71	11068	1509	 	1	 	1	 	 	 	0
2013	11	1102	1102	71	11068	1141	 	1	 	1	 	 	 	0
2013	11	1102	1102	71	11068	519	 	1	 	1	 	 	 	0
2013	11	1102	1102	71	11068	699	 	1	 	1	 	 	 	0
2013	11	1102	1102	71	11068	529	 	0	 	1	 	 	 	0
2013	11	1102	1102	71	11068	1210	 	1	 	1	 	 	 	0
2013	11	1102	1102	71	11068	1561	 	0	 	1	 	 	 	0
2013	11	1102	1102	71	11068	1420	 	0	 	1	 	 	 	0
2013	11	1102	1102	71	11068	1049	 	0	 	1	 	 	 	0
2013	14	1412	1405	72	14084	510	 	0	1	0	administrative	0	class	1
2013	14	1412	1405	72	14084	1392	144587	0	0	0	 	 	 	1
2013	14	1412	1405	72	14084	1300	143248	0	0	0	 	 	 	1
2013	14	1412	1405	72	14084	195	143112	0	0	0	 	 	 	1
2013	14	1412	1405	72	14084	836	 	0	1	0	academic	0	class	1
2013	14	1412	1405	72	14084	394	145869	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	741	113613	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	310	113616	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	100	113615	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	465	 	0	1	0	unknown	1	district	0
2013	11	1105	1103	73	11079	410	113610	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	110	113611	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	647	113618	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	72	 	0	1	0	unknown	0	NA	1
2013	11	1105	1103	73	11079	1457	113591	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	401	113617	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	1016	113590	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	976	113603	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	1406	113599	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	576	113313	0	1	0	unknown	0	class	1
2013	11	1105	1103	73	11079	745	113619	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	989	113602	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	366	113614	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	221	113612	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	348	113593	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	712	113609	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	349	 	0	1	0	unknown	1	district	0
2013	11	1105	1103	73	11079	449	113604	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	1435	113608	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	54	113607	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	17	113586	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	1528	113620	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	600	113588	0	0	0	 	 	 	1
2013	11	1105	1103	73	11079	1600	 	0	1	0	unknown	0	NA	1
2013	11	1105	1103	73	11079	1118	113348	0	1	0	behavior	0	class	1
2013	11	1102	1102	74	 	1153	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	591	 	1	 	1	 	 	 	0
2013	11	1102	1102	74	 	1518	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	319	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	810	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	1512	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	857	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	1402	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	962	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	1498	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	532	 	1	 	1	 	 	 	0
2013	11	1102	1102	74	 	1602	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	289	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	1507	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	967	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	1086	 	1	 	1	 	 	 	0
2013	11	1102	1102	74	 	1585	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	1408	 	1	 	1	 	 	 	0
2013	11	1102	1102	74	 	855	 	1	 	1	 	 	 	0
2013	11	1102	1102	74	 	518	 	1	 	1	 	 	 	0
2013	11	1102	1102	74	 	1161	 	0	 	1	 	 	 	0
2013	11	1102	1102	74	 	1469	 	1	 	1	 	 	 	0
2013	14	1405	1412	75	14089	1460	146483	0	0	0	 	 	 	1
2013	14	1405	1412	75	14089	323	145712	0	0	0	 	 	 	1
2013	14	1405	1412	75	14089	499	145905	0	0	0	 	 	 	1
2013	14	1405	1412	75	14089	236	146631	0	0	0	 	 	 	1
2013	14	1405	1412	75	14089	522	146298	0	0	0	 	 	 	1
2013	14	1408	1418	76	14140	1027	 	0	1	0	academic	0	class	1
2013	14	1408	1418	76	14140	678	146657	0	0	0	 	 	 	1
2013	14	1408	1418	76	14140	470	146622	0	0	0	 	 	 	1
2013	14	1408	1418	76	14140	1439	145763	0	0	0	 	 	 	1
2013	14	1408	1418	76	14140	203	146070	0	0	0	 	 	 	1
2013	11	1113	1106	77	11077	756	113427	1	 	0	 	 	 	0
2013	11	1113	1106	77	11077	906	113488	0	0	0	 	 	 	1
2013	11	1113	1106	77	11077	658	113288	1	 	0	 	 	 	0
2013	11	1113	1106	77	11077	124	113434	0	0	0	 	 	 	1
2013	11	1113	1106	77	11077	50	113294	0	1	0	parent	0	class	1
2013	11	1113	1106	77	11077	81	113515	0	0	0	 	 	 	1
2013	11	1113	1106	77	11077	29	113373	1	 	0	 	 	 	0
2013	11	1113	1106	77	11077	1292	113308	0	0	0	 	 	 	1
2013	11	1113	1106	77	11077	596	113330	1	 	0	 	 	 	0
2013	11	1113	1106	77	11077	258	113520	1	 	0	 	 	 	0
2013	11	1113	1106	77	11077	134	113333	1	 	0	 	 	 	0
2013	11	1113	1106	77	11077	418	113436	1	 	0	 	 	 	0
2013	11	1113	1106	77	11077	84	113422	0	0	0	 	 	 	1
2013	11	1113	1106	77	11077	1541	113312	1	 	0	 	 	 	0
2013	11	1113	1106	77	11077	896	113458	0	0	0	 	 	 	1
2013	11	1113	1106	77	11077	94	113398	1	 	0	unknown	0	 	0
2013	11	1113	1106	77	11077	1434	113362	1	 	0	 	 	 	0
2013	11	1113	1106	77	11077	1291	113504	1	 	0	 	 	 	0
2013	11	1113	1106	77	11077	426	113448	1	 	0	 	 	 	0
2013	12	1202	1201	78	12022	413	123513	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	300	123437	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	1103	123426	0	1	0	unknown	1	 	0
2013	12	1202	1201	78	12022	786	123430	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	1188	123465	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	1107	123506	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	25	123328	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	648	123412	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	1135	123439	0	1	0	administrative	0	 	1
2013	12	1202	1201	78	12022	577	123380	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	1444	123509	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	737	123330	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	1116	123470	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	48	123347	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	1360	123358	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	986	123366	0	1	0	unknown	0	 	1
2013	12	1202	1201	78	12022	280	 	0	1	0	academic	0	school	1
2013	12	1202	1201	78	12022	893	123405	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	975	123410	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	650	123481	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	781	123466	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	1418	123479	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	170	123356	0	0	0	 	 	 	1
2013	12	1202	1201	78	12022	1236	123396	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	651	146693	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	625	146268	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	1505	146523	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	335	146187	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	582	 	0	1	0	unknown	1	school	0
2013	14	1406	1414	79	14094	155	146591	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	1143	146556	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	452	146304	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	1549	146720	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	1232	146529	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	1374	146336	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	359	 	0	1	0	unknown	1	district	0
2013	14	1406	1414	79	14094	983	145803	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	742	146784	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	1421	146338	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	496	145790	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	957	146743	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	660	145750	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	1081	145886	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	1502	145809	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	396	145974	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	581	145832	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	684	145920	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	1031	146516	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	1234	146739	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	1199	146514	0	0	0	 	 	 	1
2013	14	1406	1414	79	14094	1431	 	0	1	0	administrative	0	class	1
2013	14	1411	1422	80	14141	828	 	0	 	1	unknown	1	school	0
2013	14	1411	1422	80	14141	1252	 	0	 	1	parent	0	class	0
2013	14	1411	1422	80	14141	412	146833	0	 	1	 	 	 	0
2013	14	1411	1422	80	14141	585	 	0	 	1	academic	0	class	0
2013	14	1411	1422	80	14141	622	 	0	 	1	unknown	1	district	0
2013	14	1411	1422	80	14141	862	145338	0	 	1	 	 	 	0
2013	14	1411	1422	80	14141	713	 	0	 	1	unknown	1	district	0
2013	14	1411	1422	80	14141	474	 	0	 	1	unknown	1	district	0
2013	14	1411	1422	80	14141	214	143068	0	 	1	 	 	 	0
2013	14	1411	1422	80	14141	1320	146877	0	 	1	academic	0	class	0
2013	14	1411	1422	80	14141	216	146340	0	 	1	 	 	 	0
2013	14	1411	1422	80	14141	1593	145685	0	 	1	 	 	 	0
2013	14	1411	1422	80	14141	526	146305	0	 	1	 	 	 	0
2013	14	1411	1422	80	14141	1366	145959	0	 	1	 	 	 	0
2013	14	1411	1422	80	14141	992	 	0	 	1	unknown	1	school	0
2013	14	1411	1422	80	14141	1072	145988	0	 	1	 	 	 	0
2013	14	1411	1422	80	14141	154	146637	0	 	1	academic	0	class	0
2013	14	1411	1422	80	14141	1100	146262	0	 	1	administrative	0	class	0
2013	14	1411	1422	80	14141	1572	145658	0	 	1	 	 	 	0
2013	14	1411	1422	80	14141	1258	 	0	 	1	unknown	1	school	0
2013	14	1411	1422	80	14141	999	143315	0	 	1	 	 	 	0
2013	14	1411	1422	80	14141	385	143307	0	 	1	 	 	 	0
2013	14	1411	1422	80	14141	1138	146585	0	 	1	 	 	 	0
2013	14	1411	1422	80	14141	1581	146181	0	 	1	academic	0	class	0
2013	14	1411	1422	80	14141	415	146664	0	 	1	academic	0	class	0
2013	14	1411	1422	80	14141	1165	146416	0	 	1	 	 	 	0
2013	14	1413	1411	81	14127	133	143432	0	0	0	 	 	 	1
2013	14	1413	1411	81	14127	618	144544	0	0	0	 	 	 	1
2013	14	1413	1411	81	14127	373	143345	0	0	0	 	 	 	1
2013	14	1413	1411	81	14127	1342	143466	0	0	0	 	 	 	1
2013	14	1413	1411	81	14127	817	143500	0	0	0	 	 	 	1
