SCHOOLYEAR_SP	NCTESID	DISTRICT	BEH01	BEH02	BEH03	BUL01	BUL02	CAP01	CAP02	CAP03	CAP04	CAR01	CAR02	CAR03	CHA01	CHA02	CHA03	CHA04	CLA01	CLA02	CLA03	CLA04	CNF01	CNF02	CNF03	CNF04	CNF05	CSL01	CSL02	CSL03	CTL01	CTL02	CTL03	EFF01	EFF02	EFF03	EFF04	EFF05	EFF06	EXH01	EXH02	EXH03	HAP01	HAP02	LOM01	LOM02	LOM03	MAT01	MAT02	MTL01	NVE01	NVE02	NVE03	NVE04	OIN01	PAE01	PAE02	PAE03	PAE04	PAE05	PER01	PER02	PER03	SES01	SES02	SES03_2011	SES03_2012	SES04_2011_2012	SES04_2013	SES05_2011	SES05_2012	SES05_2013	SES06	SES07	SES08	SES09	SES10	SES11	SES12	TSP01
2012	143005	14	4	1	1	1	1	5	4	5	4	5	5	5	5	5	4	4	5	5	5	4	5	4	4	5	5	4	5	5	4	1	4	4	5	999	4	4	4	1	1	3	5	1	4	5	5	3	1	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	999	999	5	3	999	999	4	999	1	1	0	0	0	0	0	4
2012	143007	14	5	2	1	4	1	4	4	3	3	5	4	5	5	5	4	5	4	5	3	4	4	5	3	5	4	4	4	4	3	2	4	5	5	999	5	4	4	1	1	4	5	1	4	5	5	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	8	4	999	999	4	999	1	1	0	0	0	0	0	4
2013	143007	14	5	1	2	4	2	4	2	5	3	5	5	4	4	5	3	4	4	5	3	4	4	3	4	4	4	3	1	4	4	1	4	5	5	999	5	4	5	1	1	999	5	1	3	4	4	4	2	4	1	0	1	1	4	4	5	5	4	3	5	4	998	999	999	999	999	999	4	999	999	1	1	1	0	0	0	0	0	5
2012	143008	14	4	1	1	1	1	5	3	4	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	3	5	5	3	1	4	5	5	999	5	5	4	1	1	4	4	1	5	5	4	3	1	999	999	999	999	999	999	999	999	999	999	999	4	4	1	2	999	999	4	4	999	999	2	999	1	0	0	0	0	0	0	5
2012	143009	14	3	2	1	3	3	4	5	5	5	5	5	5	5	4	5	5	3	5	5	5	5	4	5	4	3	5	5	5	4	2	5	5	4	999	4	4	4	1	1	4	5	1	5	5	4	3	2	999	999	999	999	999	999	999	999	999	999	999	3	4	2	3	999	999	7	3	999	999	3	999	1	1	0	1	0	1	0	5
2012	143010	14	5	1	1	1	1	4	2	4	4	5	3	2	4	4	2	1	4	4	4	3	5	2	4	4	2	2	4	4	2	4	2	4	3	999	3	3	4	1	1	1	4	1	3	3	4	1	2	999	999	999	999	999	999	999	999	999	999	999	3	3	1	3	999	999	3	3	999	999	2	999	1	1	0	0	0	0	0	5
2012	143012	14	5	2	1	1	1	5	2	3	5	5	4	2	5	5	4	3	5	4	4	4	4	5	4	4	998	3	5	4	5	2	4	4	5	999	5	3	3	1	1	5	5	1	5	5	5	3	1	999	999	999	999	999	999	999	999	999	999	999	4	4	3	2	999	999	3	4	999	999	4	999	1	1	0	0	0	0	0	5
2012	143013	14	5	2	1	3	1	5	5	5	5	5	5	4	5	5	4	5	5	5	5	5	4	4	4	4	4	5	4	5	4	3	4	5	5	999	5	4	5	1	1	5	5	1	4	5	5	5	1	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	999	999	7	2	999	999	2	999	1	1	0	0	0	0	0	5
2013	143013	14	4	3	2	2	2	3	2	4	2	4	4	5	4	5	5	3	5	4	4	3	4	3	4	4	4	2	2	2	3	3	4	5	5	999	5	5	5	1	1	999	4	1	3	4	3	5	1	4	0	0	0	1	4	2	5	5	2	1	4	3	1	999	999	999	999	999	2	999	999	4	1	1	0	0	0	0	0	4
2012	143014	14	4	2	1	2	1	5	3	3	4	5	5	4	5	5	4	3	5	4	5	4	5	5	4	5	3	4	3	4	3	3	2	5	5	999	5	5	5	1	1	5	5	1	4	5	5	5	1	999	999	999	999	999	999	999	999	999	999	999	3	5	1	2	999	999	7	4	999	999	1	999	1	1	0	0	0	0	0	5
2013	143014	14	4	3	2	2	1	5	3	4	3	4	5	4	5	5	5	3	5	5	4	3	1	5	5	5	4	5	4	5	4	5	2	4	5	999	4	4	5	1	1	999	5	2	4	5	5	5	1	4	0	0	1	0	3	3	5	5	1	1	4	5	1	999	999	999	999	999	3	999	999	4	1	1	1	0	0	0	0	4
2012	143015	14	3	3	2	5	1	5	1	5	3	4	5	3	4	5	5	5	4	4	4	4	5	5	4	5	4	5	2	3	3	3	3	4	5	999	3	4	4	1	1	4	2	2	1	3	3	4	3	999	999	999	999	999	999	999	999	999	999	999	3	5	4	3	999	999	7	4	999	999	4	999	1	1	0	0	0	0	0	5
2012	143016	14	5	1	1	1	1	4	3	998	3	5	5	3	5	5	4	4	3	4	4	4	5	4	4	4	4	4	5	3	4	1	4	4	5	999	5	3	4	1	1	3	3	998	5	4	4	4	2	999	999	999	999	999	999	999	999	999	999	999	4	4	2	3	999	999	5	4	999	999	4	999	1	1	0	0	0	0	0	5
2012	143017	14	3	5	3	4	1	5	3	5	3	5	5	1	5	5	5	5	5	3	5	5	5	5	5	5	3	5	5	5	2	4	1	5	5	999	5	5	4	1	1	1	4	4	5	5	5	2	2	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	6	4	999	999	4	999	1	0	0	0	0	0	0	5
2012	143018	14	998	1	1	3	1	4	3	5	3	5	5	4	998	5	5	4	5	5	5	5	5	4	5	5	5	5	5	5	5	3	998	5	5	999	3	5	5	1	5	3	5	4	4	5	5	3	1	999	999	999	999	999	999	999	999	999	999	999	5	3	4	2	999	999	10	4	999	999	4	999	1	1	0	0	0	0	0	5
2012	143020	14	3	4	3	3	1	5	998	998	4	4	5	998	5	5	5	998	2	998	5	4	5	5	5	998	3	4	4	4	3	2	3	5	5	999	3	4	3	1	1	5	5	2	4	5	5	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	7	2	999	999	2	999	1	0	0	0	1	0	0	4
2012	143021	14	5	4	1	5	1	4	1	5	5	5	4	5	5	5	4	4	5	5	4	2	5	5	5	5	5	3	5	5	3	5	2	5	3	999	5	2	2	1	1	4	4	1	5	5	5	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	4	3	999	999	5	4	999	999	4	999	1	1	0	0	0	1	0	5
2012	143022	14	5	2	1	3	3	4	3	5	4	5	5	5	5	4	3	3	5	5	5	5	5	5	4	5	3	4	5	4	3	3	3	5	5	999	2	5	2	1	1	3	3	2	4	3	5	1	4	999	999	999	999	999	999	999	999	999	999	999	4	4	1	2	999	999	3	4	999	999	4	999	0	0	0	1	1	0	0	4
2013	143023	14	4	2	1	2	2	5	3	4	3	5	5	5	3	4	3	3	3	3	3	3	5	4	2	5	1	2	2	5	2	5	3	5	5	999	4	5	4	1	1	999	4	1	3	2	4	2	3	4	1	0	0	0	4	5	4	5	5	5	4	5	1	999	999	999	999	999	3	999	999	1	1	0	0	0	0	0	0	5
2012	143028	14	5	1	1	4	1	5	1	3	2	5	5	5	3	5	5	3	3	4	3	3	4	2	5	4	4	3	5	2	3	4	3	5	5	999	4	5	5	1	1	4	998	2	2	1	3	4	2	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	999	999	10	3	999	999	1	999	1	1	0	0	0	0	0	5
2012	143029	14	4	2	1	3	1	1	1	3	2	4	5	1	5	5	2	5	4	3	3	3	3	5	4	4	1	2	3	3	4	2	3	4	4	999	3	3	2	1	1	1	2	2	3	2	3	1	1	999	999	999	999	999	999	999	999	999	999	999	3	4	1	3	999	999	10	4	999	999	4	999	1	1	0	0	0	0	0	3
2012	143030	14	4	5	2	2	3	3	3	3	2	1	5	1	2	3	4	3	3	2	4	3	3	4	4	4	2	2	3	2	3	2	2	3	2	999	3	4	3	1	5	1	2	3	3	3	3	2	3	999	999	999	999	999	999	999	999	999	999	999	3	3	2	2	999	999	4	3	999	999	4	999	1	0	0	0	0	0	0	5
2012	143031	14	4	4	2	2	2	3	3	4	4	4	5	5	5	5	4	3	3	5	3	3	5	5	4	5	4	4	3	4	3	3	3	5	4	999	4	3	5	1	1	4	4	1	5	5	5	2	1	999	999	999	999	999	999	999	999	999	999	999	5	3	1	3	999	999	6	2	999	999	4	999	1	0	0	0	1	1	0	5
2012	143032	14	4	5	2	3	3	3	1	2	3	2	4	2	3	2	4	5	998	2	3	4	5	2	2	2	4	4	2	1	2	5	1	5	5	999	5	5	2	1	1	5	3	4	5	1	3	1	3	999	999	999	999	999	999	999	999	999	999	999	5	3	1	2	999	999	5	4	999	999	4	999	1	1	0	0	0	0	0	4
2013	143032	14	3	4	2	5	1	4	2	1	2	2	4	1	3	4	5	5	3	4	3	3	3	3	4	3	1	2	2	3	3	1	1	3	2	999	1	3	3	4	1	999	1	5	3	2	1	4	3	4	1	0	0	0	5	5	1	5	1	4	4	3	2	999	999	999	999	999	3	999	999	1	1	1	0	0	0	0	0	5
2012	143033	14	5	1	1	3	2	4	3	4	3	5	5	5	5	5	5	4	5	4	4	4	5	5	5	5	5	4	4	5	4	3	4	5	4	999	5	5	4	1	1	3	5	1	3	5	5	3	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	8	4	999	999	4	999	1	1	0	1	0	0	0	5
2012	143034	14	5	1	1	1	1	998	4	5	4	5	5	2	5	5	5	4	5	2	5	5	5	5	5	5	4	2	5	4	5	1	4	5	5	999	4	2	3	1	1	3	5	1	5	5	5	2	1	999	999	999	999	999	999	999	999	999	999	999	4	2	1	3	999	999	8	2	999	999	4	999	1	1	0	0	0	0	0	5
2012	143035	14	4	3	2	3	1	4	2	4	3	5	5	3	5	5	5	5	5	5	5	3	5	4	5	5	3	4	4	3	3	5	2	5	5	999	5	5	4	1	1	4	4	5	4	4	4	2	2	999	999	999	999	999	999	999	999	999	999	999	4	5	1	3	999	999	9	4	999	999	4	999	1	1	0	0	0	0	0	5
2012	143036	14	4	3	1	4	3	3	3	5	3	3	5	2	4	5	5	5	3	4	4	5	5	3	5	5	2	5	5	4	4	3	3	5	4	999	2	4	2	1	4	4	3	3	3	3	3	1	4	999	999	999	999	999	999	999	999	999	999	999	4	3	1	3	999	999	10	3	999	999	4	999	1	1	0	0	0	0	0	5
2012	143037	14	5	1	1	2	1	4	3	5	4	5	5	4	4	4	3	4	4	5	5	5	5	4	5	5	5	5	3	5	4	3	3	5	5	999	5	5	5	1	1	1	5	1	5	5	4	3	2	999	999	999	999	999	999	999	999	999	999	999	5	4	2	3	999	999	6	4	999	999	1	999	1	1	0	0	0	0	0	5
2013	143037	14	5	4	1	2	1	3	3	4	4	4	4	4	5	3	5	4	3	3	5	4	4	4	4	4	3	5	3	5	3	2	3	4	4	999	4	3	5	1	1	999	5	2	5	4	4	2	2	998	1	1	0	0	4	4	3	5	2	2	4	4	2	999	999	999	999	999	3	999	999	1	0	0	0	0	0	0	0	5
2012	143038	14	5	5	1	4	3	4	1	2	4	3	5	1	4	3	4	5	1	3	5	4	3	2	5	3	2	1	1	2	4	3	3	4	5	999	3	5	2	5	1	4	2	2	2	4	5	3	3	999	999	999	999	999	999	999	999	999	999	999	5	5	2	2	999	999	4	4	999	999	4	999	1	1	1	0	0	0	1	2
2012	143039	14	3	3	3	4	1	5	3	3	4	5	5	5	5	5	4	3	5	4	3	3	5	3	4	4	5	5	5	3	4	4	3	3	5	999	5	4	3	1	1	5	3	1	3	5	3	2	4	999	999	999	999	999	999	999	999	999	999	999	1	4	1	3	999	999	5	4	999	999	4	999	1	1	0	0	0	0	0	5
2012	143040	14	4	4	3	3	4	3	3	3	3	4	998	5	2	5	3	3	2	5	3	3	1	2	4	4	2	4	3	2	2	4	2	4	2	999	4	4	2	998	1	3	5	3	3	4	5	3	3	999	999	999	999	999	999	999	999	999	999	999	3	3	2	3	999	999	9	4	999	999	4	999	1	1	0	0	0	0	0	4
2013	143040	14	4	1	1	4	5	3	3	5	4	5	5	3	5	5	4	4	4	4	5	3	5	3	4	5	4	3	5	5	3	2	5	5	4	999	3	998	5	1	1	999	5	2	4	4	5	3	2	2	1	0	0	1	5	3	2	5	2	1	5	5	1	999	999	999	999	999	3	999	999	1	1	0	0	0	0	0	0	4
2012	143041	14	5	1	1	1	1	5	4	5	4	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	3	4	5	5	5	2	4	5	5	999	5	5	5	1	4	5	5	1	4	5	5	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	5	2	999	999	2	999	1	1	0	0	0	0	0	5
2013	143041	14	5	1	1	3	1	5	4	5	5	5	5	4	5	5	4	3	5	5	3	5	3	5	5	5	4	4	4	5	4	2	4	5	5	999	5	5	4	1	1	999	5	998	5	5	5	4	1	4	1	0	0	0	5	5	4	5	3	4	5	5	1	999	999	999	999	999	3	999	999	2	1	1	0	0	0	0	0	5
2012	143042	14	5	1	1	1	1	1	1	2	5	5	5	1	5	3	3	5	5	1	3	1	5	1	1	1	5	1	1	1	5	3	5	5	5	999	5	5	5	1	1	1	5	5	5	1	1	5	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	999	999	4	4	999	999	2	999	1	0	0	0	0	0	0	2
2013	143043	14	5	3	1	3	1	3	2	5	3	4	4	2	3	5	4	3	5	5	3	4	5	4	5	4	3	4	4	3	3	3	3	5	5	999	5	3	998	1	1	999	4	1	4	4	4	5	2	5	0	0	1	0	1	1	1	4	1	1	4	3	5	999	999	999	999	999	3	999	999	4	1	0	0	0	0	1	0	5
2012	143044	14	4	2	2	4	1	4	3	3	3	2	4	4	4	5	4	4	4	4	2	3	4	4	4	4	3	2	4	2	3	3	3	4	4	999	5	3	4	1	2	5	2	4	4	2	2	4	2	999	999	999	999	999	999	999	999	999	999	999	4	3	1	3	999	999	7	3	999	999	2	999	1	1	0	1	0	0	0	5
2012	143045	14	3	4	1	1	1	4	5	5	5	5	5	998	4	5	5	4	4	5	3	5	5	4	5	5	5	5	4	5	3	1	5	5	4	999	5	5	5	5	1	5	5	1	5	5	5	2	3	999	999	999	999	999	999	999	999	999	999	999	3	5	1	3	999	999	5	4	999	999	4	999	1	0	0	0	0	0	0	3
2012	143046	14	4	2	1	5	2	4	2	3	3	4	4	2	4	5	5	4	5	4	4	4	5	4	5	5	3	3	5	3	4	4	2	5	5	999	5	3	4	1	1	2	4	2	3	4	4	5	1	999	999	999	999	999	999	999	999	999	999	999	4	5	1	3	999	999	5	4	999	999	4	999	1	1	0	0	0	0	0	5
2012	143047	14	4	2	1	2	1	4	2	4	4	5	5	3	3	5	4	4	5	5	3	4	5	5	5	5	3	4	4	3	4	2	4	4	5	999	4	3	4	1	1	4	3	1	4	2	3	2	2	999	999	999	999	999	999	999	999	999	999	999	4	4	2	2	999	999	5	4	999	999	3	999	1	1	0	0	0	0	0	4
2012	143048	14	4	1	1	4	1	2	1	2	2	3	3	1	4	2	5	5	3	4	2	3	3	4	2	2	3	3	3	3	3	2	3	5	5	999	3	5	3	1	1	4	3	1	3	4	4	2	5	999	999	999	999	999	999	999	999	999	999	999	5	5	2	3	999	999	8	4	999	999	1	999	1	1	0	0	0	1	0	4
2013	143048	14	4	2	1	2	1	5	5	3	4	3	4	4	4	4	4	5	4	5	5	4	4	5	5	4	4	3	4	1	3	2	2	998	4	999	4	4	5	1	1	999	5	5	4	4	5	3	2	4	1	0	1	0	4	5	4	5	3	3	4	4	2	999	999	999	999	999	4	999	999	4	1	1	0	0	0	0	0	4
2012	143049	14	5	1	1	1	1	5	3	4	5	5	5	3	5	5	4	4	5	5	3	3	3	4	4	5	5	5	3	4	3	3	3	5	5	999	998	5	4	1	1	1	5	1	4	5	4	4	1	999	999	999	999	999	999	999	999	999	999	999	4	3	3	3	999	999	5	4	999	999	2	999	1	1	0	0	0	1	0	5
2012	143050	14	4	1	2	1	1	5	3	3	4	4	5	3	4	5	4	4	3	3	4	4	5	4	4	4	4	3	3	4	3	3	3	5	5	999	4	3	4	1	1	2	4	1	3	5	5	2	2	999	999	999	999	999	999	999	999	999	999	999	5	5	2	3	999	999	9	2	999	999	1	999	1	1	0	0	0	0	0	3
2012	143051	14	5	1	1	1	1	4	4	5	5	5	4	4	5	5	3	5	4	5	5	4	4	3	4	5	5	5	3	5	3	1	4	4	5	999	5	5	4	1	1	3	5	1	5	4	4	2	1	999	999	999	999	999	999	999	999	999	999	999	4	5	1	3	999	999	8	4	999	999	4	999	1	1	0	0	0	0	0	4
2012	143052	14	3	3	998	1	2	3	3	3	998	4	3	998	3	3	4	3	3	3	3	3	3	3	4	4	3	3	3	3	2	5	998	3	1	999	1	998	998	998	998	998	2	998	3	1	1	1	3	999	999	999	999	999	999	999	999	999	999	999	3	3	3	998	999	999	998	998	999	999	998	999	0	0	0	0	0	0	0	3
2012	143053	14	5	1	1	2	1	3	3	5	4	5	4	5	5	5	5	4	5	5	4	4	4	4	4	5	3	5	3	3	4	2	3	3	3	999	4	3	4	1	1	4	3	1	5	3	4	1	2	999	999	999	999	999	999	999	999	999	999	999	3	4	3	3	999	999	8	2	999	999	4	999	1	1	0	1	0	0	0	5
2013	143053	14	5	2	1	2	1	4	1	4	2	4	5	3	5	5	5	5	4	5	3	5	5	5	4	4	3	998	3	4	3	2	2	4	4	999	4	3	4	1	1	999	3	1	2	2	3	3	2	5	0	0	1	1	4	4	5	5	1	1	4	3	4	999	999	999	999	999	2	999	999	1	1	1	0	1	0	0	0	4
2012	143054	14	5	2	1	3	1	4	4	5	4	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	4	3	5	5	5	2	4	5	5	999	5	5	5	1	2	4	4	1	4	4	5	3	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	3	4	999	999	4	999	1	1	0	0	0	0	0	5
2012	143055	14	4	4	1	4	1	5	3	5	3	5	4	5	5	5	5	5	5	4	3	5	5	5	5	5	4	4	5	5	3	5	1	5	4	999	5	5	5	5	1	5	4	2	4	5	5	4	3	999	999	999	999	999	999	999	999	999	999	999	5	5	2	3	999	999	5	4	999	999	1	999	1	1	0	0	1	1	0	5
2012	143056	14	4	2	1	4	1	5	5	998	3	5	5	998	5	5	5	4	5	3	5	1	5	2	5	5	5	5	4	4	3	2	998	5	1	999	2	5	5	4	1	1	3	1	4	5	3	4	5	999	999	999	999	999	999	999	999	999	999	999	5	4	1	2	999	999	3	3	999	999	4	999	0	1	0	0	0	0	0	5
2012	143057	14	5	1	1	1	1	4	4	5	5	5	5	4	5	5	4	5	4	5	5	5	5	5	5	5	5	5	4	5	5	1	4	4	4	999	4	5	5	1	1	5	5	1	4	5	5	3	2	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	999	999	5	4	999	999	4	999	1	1	0	0	0	0	0	5
2012	143059	14	5	1	1	3	1	4	2	4	3	4	5	4	5	5	5	4	4	5	4	5	5	5	4	5	4	5	4	4	3	2	4	4	5	999	4	4	3	1	4	4	4	1	3	4	3	3	2	999	999	999	999	999	999	999	999	999	999	999	4	998	2	3	999	999	9	3	999	999	4	999	1	1	0	0	0	0	0	5
2012	143060	14	3	3	3	2	1	4	4	2	3	1	2	998	5	5	4	5	1	5	1	2	4	3	5	5	3	1	1	1	2	4	2	5	5	999	5	3	5	1	1	4	4	1	3	4	5	5	1	999	999	999	999	999	999	999	999	999	999	999	5	3	2	3	999	999	4	4	999	999	4	999	1	0	1	0	0	0	0	2
2012	143061	14	5	1	1	3	1	5	3	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	4	5	5	4	1	4	5	5	999	5	5	5	1	5	5	4	1	5	4	5	3	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	999	999	4	4	999	999	1	999	1	0	0	0	1	0	0	5
2012	143062	14	5	1	1	1	1	4	3	5	3	998	5	998	4	4	5	5	5	5	5	4	5	4	4	5	3	4	5	5	3	3	998	4	4	999	4	4	2	1	4	4	3	1	3	4	3	1	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	999	999	3	2	999	999	1	999	1	0	0	0	1	0	0	5
2012	143063	14	4	1	2	1	3	3	3	4	4	4	3	2	4	5	5	2	3	5	5	4	5	4	5	5	4	4	4	5	5	2	3	4	3	999	4	4	3	1	5	5	4	2	4	5	3	4	3	999	999	999	999	999	999	999	999	999	999	999	3	5	5	2	999	999	6	4	999	999	1	999	1	1	0	0	0	1	0	5
2012	143064	14	5	1	1	1	3	4	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	4	5	5	4	1	4	5	5	999	3	5	5	1	1	4	4	1	4	4	5	3	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	999	999	5	4	999	999	4	999	1	1	1	0	0	0	0	4
2013	143064	14	5	1	1	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	2	4	5	2	2	5	5	5	5	5	5	3	5	5	3	999	5	4	3	1	1	999	3	1	2	3	3	5	4	4	1	0	0	1	4	5	5	5	3	3	5	5	1	999	999	999	999	999	4	999	999	2	1	1	0	0	0	0	0	5
2012	143065	14	4	3	3	1	1	5	3	3	4	4	4	4	4	5	4	3	5	4	5	5	4	5	5	4	3	4	4	5	3	3	3	4	4	999	3	5	3	1	998	5	3	2	5	5	4	3	2	999	999	999	999	999	999	999	999	999	999	999	3	5	1	3	999	999	6	4	999	999	4	999	1	1	0	0	0	0	0	4
2013	143065	14	4	998	1	4	5	5	3	1	1	2	3	2	5	5	5	5	3	5	4	4	5	998	5	4	2	1	3	3	3	5	3	4	4	999	4	4	3	1	1	999	1	3	1	1	1	3	3	4	0	1	0	1	5	5	5	5	3	2	4	3	1	999	999	999	999	999	4	999	999	1	1	1	0	0	0	0	0	5
2012	143066	14	5	1	1	2	3	4	3	3	3	5	5	3	5	4	3	5	4	3	3	3	3	3	4	4	4	5	3	4	3	4	3	5	4	999	4	4	4	1	1	2	3	998	5	4	3	3	2	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	999	999	10	4	999	999	4	999	1	1	1	0	0	0	1	3
2012	143067	14	4	3	2	1	1	5	5	4	4	5	5	2	4	4	3	3	5	4	4	3	3	5	5	5	4	3	5	5	3	1	4	5	4	999	4	4	4	1	5	4	4	1	5	5	5	3	3	999	999	999	999	999	999	999	999	999	999	999	4	5	2	2	999	999	3	3	999	999	4	999	1	0	0	0	0	0	0	5
2012	143068	14	5	1	1	1	1	5	5	3	5	4	5	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	1	3	5	5	999	5	5	5	1	1	1	5	1	5	4	5	2	3	999	999	999	999	999	999	999	999	999	999	999	3	5	1	1	999	999	2	3	999	999	3	999	1	1	0	0	0	0	0	5
2013	143068	14	5	1	1	2	1	5	5	998	3	3	5	4	1	5	5	5	5	5	3	5	5	5	5	5	5	3	4	3	4	1	5	5	5	999	4	4	4	1	1	999	5	1	5	5	5	3	3	998	1	0	0	1	1	3	5	5	1	998	5	3	3	999	999	999	999	999	1	999	999	4	1	1	0	0	0	0	0	5
2012	143069	14	5	1	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	4	5	5	4	2	5	5	5	999	5	5	5	1	1	4	5	1	5	5	5	3	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	4	3	999	999	4	999	1	0	0	0	0	0	0	5
2012	143070	14	4	4	4	4	1	5	3	4	2	4	4	3	5	4	3	4	4	2	5	2	4	4	4	4	4	3	4	3	4	4	3	5	4	999	5	4	3	1	1	4	4	3	4	4	4	2	3	999	999	999	999	999	999	999	999	999	999	999	4	4	3	3	999	999	6	1	999	999	3	999	1	1	0	0	0	0	0	5
2012	143072	14	1	5	5	1	1	3	1	3	3	5	5	1	4	5	5	5	5	5	3	5	3	5	5	5	1	5	5	3	5	5	4	4	5	999	5	5	5	1	1	1	5	1	3	4	5	2	3	999	999	999	999	999	999	999	999	999	999	999	4	4	5	3	999	999	10	4	999	999	3	999	1	1	0	0	0	1	0	4
2012	143073	14	3	4	4	5	1	2	1	3	2	3	5	3	5	5	5	3	3	4	4	4	4	4	4	4	3	4	3	3	2	2	2	4	3	999	4	3	3	1	1	5	2	4	2	2	2	2	4	999	999	999	999	999	999	999	999	999	999	999	4	4	4	3	999	999	8	4	999	999	4	999	1	0	0	0	0	0	0	5
2012	143074	14	1	5	3	5	4	5	1	4	1	5	3	5	3	5	5	1	4	5	998	998	5	5	5	4	4	1	5	4	1	5	1	5	2	999	1	3	4	1	4	5	5	998	4	1	1	5	5	999	999	999	999	999	999	999	999	999	999	999	4	4	5	1	999	999	3	998	999	999	998	999	0	0	0	0	0	1	0	4
2012	143075	14	4	3	3	1	1	5	4	5	5	5	5	4	5	5	5	5	5	5	5	1	4	5	5	5	4	5	5	5	3	2	4	5	5	999	5	4	4	1	5	4	4	1	5	998	5	2	2	999	999	999	999	999	999	999	999	999	999	999	4	5	2	3	999	999	10	3	999	999	4	999	1	1	0	0	0	0	0	5
2012	143077	14	998	4	1	1	1	2	3	3	1	3	4	2	5	5	5	4	3	3	3	4	5	3	5	5	2	4	2	3	3	5	3	3	3	999	1	1	1	1	1	2	2	2	4	1	2	4	1	999	999	999	999	999	999	999	999	999	999	999	3	3	2	2	999	999	3	1	999	999	3	999	1	1	0	0	0	0	0	2
2012	143078	14	5	1	1	1	4	4	3	3	3	5	5	3	5	5	5	5	5	3	4	5	5	5	4	4	4	5	5	3	5	1	4	5	5	999	4	4	2	1	1	4	4	1	4	3	3	3	2	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	3	4	999	999	4	999	1	0	0	0	1	0	0	5
2012	143079	14	5	1	1	5	5	5	3	998	3	4	5	5	4	5	5	5	5	4	5	3	5	5	5	5	5	3	5	3	3	5	1	4	4	999	5	3	3	3	1	3	1	1	4	3	5	3	3	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	999	999	6	2	999	999	2	999	1	0	1	0	0	0	1	5
2013	143079	14	4	2	2	4	1	3	3	4	3	5	5	4	4	4	5	5	4	5	5	3	5	5	4	4	4	4	5	998	4	3	3	5	4	999	5	3	4	1	1	999	3	1	5	3	3	1	3	5	0	1	0	0	5	4	3	5	3	3	5	4	3	999	999	999	999	999	2	999	999	3	1	0	1	0	0	0	1	5
2012	143081	14	5	1	1	1	1	3	3	5	5	4	5	5	5	5	5	5	5	4	4	4	5	5	5	5	4	4	4	5	5	4	4	5	5	999	5	4	5	1	1	3	3	1	3	5	5	5	1	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	999	999	10	4	999	999	1	999	1	0	0	0	0	0	0	5
2012	143082	14	4	3	1	1	1	4	1	5	3	5	5	4	4	5	3	2	4	3	2	5	5	5	5	4	2	3	3	998	4	3	3	5	5	999	3	3	5	1	1	1	5	1	3	5	5	3	1	999	999	999	999	999	999	999	999	999	999	999	5	2	1	3	999	999	4	4	999	999	1	999	1	1	0	0	0	0	0	3
2012	143083	14	5	1	1	1	1	5	5	5	5	5	5	5	5	5	5	1	5	5	4	3	5	5	5	5	4	4	4	4	4	3	4	4	5	999	5	5	4	2	2	5	5	1	4	5	5	5	1	999	999	999	999	999	999	999	999	999	999	999	3	5	1	3	999	999	7	3	999	999	1	999	1	1	0	0	0	0	0	5
2012	143085	14	5	1	1	1	1	3	3	998	4	4	4	3	5	5	3	4	3	5	4	4	5	5	4	4	4	3	3	3	5	1	3	5	5	999	5	5	5	1	1	1	4	3	5	5	5	5	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	4	1	999	999	1	999	1	1	0	0	0	0	0	5
